interval_range,taylor_n,num_solutions,num_real_solutions,pred_parameters,sampled_parameters,sampled_u0
0.5,2,1,1,"Number[0.003213211438879761, 0.7695551318499528, -0.5839708687594659, 0.003461118263756467, 0.006564838718794302, 0.19518377257710326]","[7.528066385773133, 0.008258974317199533, 0.007307467883066937, 0.0034574677885703935, 0.19518377257710323, 0.00656494540786624]","[234.3081713329688, 2.622585566497957, 119.21404031195438]"
0.5,2,8,0,"Number[1.043980219704701 - 2.145492839838456im, 0.006270623231476066 - 0.007176492031466062im, 0.010862237747134634 + 0.007853192765085974im, 0.015625719124854352 + 3.8893845486632136e-62im, 0.0037732357032938956 + 0.0im, 0.1890397174568592 - 1.6867516709168837e-80im]","[5.841081673256127, 0.011451034875833248, 0.011907025555226214, 0.0028357661921789906, 0.18903971745685916, 0.004261561499727349]","[247.35639065718289, 3.8718845936850776, 143.32172676509603]"
0.5,2,8,0,"Number[2.29211312681887 + 1.8804926637579336im, 0.003354963144692301 + 0.011038637200770156im, 0.01932857237838936 - 0.013443435097757984im, 0.004346163715703627 + 0.0im, 0.00817895152497297 - 3.4211388289180104e-49im, 0.16529899164788106 + 0.0im]","[7.81898164869483, 0.0077492429709643635, 0.017176440833425358, 0.0043266890435686356, 0.16529899164788114, 0.008179735513125244]","[138.9132425390468, 3.1381067739859185, 110.43542246326771]"
0.5,2,8,0,"Number[-0.2921361486460736 + 2.574095572462014im, 0.0068835150779239926 + 0.014224658381285556im, 0.009936784472872988 - 0.009932317318067672im, 0.018180933562401115 + 1.044048714879764e-53im, 0.011339687517282085 + 0.0im, 0.28298326262620443 + 0.0im]","[8.574439377040914, 0.017239021762594103, 0.014879454191515366, 0.005904309975979739, 0.28298326262620443, 0.011436092962593347]","[248.28078431213197, 2.7932600438251667, 102.20113454819787]"
0.5,2,8,0,"Number[2.5657132815852615 + 0.7619757059287597im, 0.004334536413605008 + 0.002643821315549334im, 0.012460858136631142 - 0.0018271576637226186im, 0.005937687929507967 + 3.3409558876152446e-52im, 0.007962360590754414 + 9.605248176893828e-52im, 0.22823895912580736 + 0.0im]","[5.266075474612153, 0.0064377681323670435, 0.010864356406942555, 0.005778506021657489, 0.22823895912580733, 0.007988422461246762]","[329.1935198538782, 6.890309038408954, 119.80427511697202]"
0.5,2,8,0,"Number[1.995717803277636 - 0.663549856732172im, 0.03380609779850495 + 0.004278373811850665im, -0.00778617264765813 - 0.005453973686139614im, 0.006689643396867427 + 0.0im, 0.0040237449922043145 - 3.8787941492510937e-42im, 0.19262493315207024 + 0.0im]","[7.210652130252106, 0.01712865706677979, 0.0059779050009988195, 0.006407726439098427, 0.1926249331520702, 0.004038473711790485]","[185.59029063665523, 3.981030825922142, 117.77360795159389]"
0.5,2,1,1,"Number[5.3248091287649055, 0.010876462753413777, 0.007645971493988407, 0.0027871399783332726, 0.009198921621645824, 0.2920007227355208]","[3.300425815243733, 0.00687998305669937, 0.005912206420169342, 0.0027869979284444665, 0.29200072273552086, 0.009198940231597435]","[204.4890302542669, 3.930211953129303, 97.21510553332917]"
0.5,2,2,1,"Number[4.268767019221529, -0.01630376156987237, 0.03609411591328177, 0.0024091229373705723, 0.008633374559198761, 0.23333077777742625]","[7.376397324855054, 0.011682235853068912, 0.0064187906816096825, 0.0024091225075674938, 0.23333077777742628, 0.008633374657447665]","[136.21374715771742, 5.189907617707581, 108.20635120712404]"
0.5,2,8,0,"Number[2.9022899231748673 - 0.7512006688975698im, 0.008134376882176393 - 0.002044258132382194im, 0.008679814105741989 - 0.0026550250583119036im, 0.01640489914919876 + 5.345529420184391e-51im, 0.009134005457959381 + 5.345529420184391e-51im, 0.11511418898846675 + 0.0im]","[3.6587358058004265, 0.01657329555415993, 0.009674905183919115, 0.004105245721103138, 0.11511418898846668, 0.009211325650458256]","[262.0245581482211, 2.6207735672259047, 125.95382375527319]"
0.5,2,3,1,"Number[2.683748465429335, 0.03383843915541757, -0.00682298820540921, 0.0144224672035219, 0.004364885618228605, 0.20996681624811397]","[9.057113754223831, 0.010100547388330362, 0.006099011616424073, 0.005774480592834816, 0.20996681624811397, 0.005176589425073118]","[276.9051951691243, 6.345585490286527, 125.08748792092828]"
0.5,2,8,0,"Number[1.6578389854811135 - 1.2254669286326523im, -0.005212732873053719 - 0.009874190369641286im, 0.023203240650263746 + 0.008659699532259448im, 0.006735995715692271 + 5.795634610449096e-70im, 0.010934546051319086 + 2.897817305224548e-70im, 0.12820366655077553 + 0.0im]","[9.389897949195632, 0.00811459847101923, 0.014867439160654423, 0.0065141264733475125, 0.12820366655077547, 0.010940616192116944]","[191.51797194468196, 3.6229112761714166, 105.24909119449437]"
0.5,2,8,0,"Number[3.8408522325152425 + 0.7165855800805476im, 0.007680297650827214 + 0.0019378946100124317im, 0.009307864336744468 + 0.0030538170832599743im, 0.0211682895668792 + 2.6727647100921956e-51im, 0.00421722645510712 + 1.0691058840368783e-50im, 0.131774107630334 + 0.0im]","[8.383844642362108, 0.016710932961692807, 0.015798159992512842, 0.005221267314330683, 0.13177410763033398, 0.008478481081642541]","[251.47808308930513, 7.408566262571375, 87.95490967104494]"
0.5,2,8,0,"Number[5.872440164293301 - 1.1008245717322458im, 0.00746482598501493 - 0.0023251824939646538im, 0.009393564024693485 - 0.0017871527883442033im, 0.029336629240321703 - 2.5057169157114334e-52im, 0.00381650163150083 - 1.6704779438076223e-52im, 0.18492781830022534 + 0.0im]","[7.837031714508855, 0.010119047641371868, 0.011541494548469401, 0.006883490762859337, 0.18492781830022534, 0.006511781064576334]","[232.52125906545336, 3.926719323970965, 61.059634887726574]"
0.5,2,8,0,"Number[3.475676704672078 - 0.6371967012137826im, 0.007051225689079113 - 0.001265442233693931im, 0.009964434839833806 - 0.003425745724125378im, 0.017336207427477716 - 3.3409558876152446e-52im, 0.004222378729559018 - 3.3409558876152446e-52im, 0.10390217318380364 + 2.3738919364399497e-66im]","[5.461113307486162, 0.015522333744059683, 0.010227890592318958, 0.003366888261608596, 0.10390217318380356, 0.006095049160430904]","[209.0422366354647, 6.275442029333949, 121.40224935574054]"
0.5,2,8,0,"Number[3.244598964137125 + 1.350297430295891im, 0.009787536202378674 + 0.003677499077377496im, 0.00672978769528477 + 0.00032313722711370385im, 0.007128509469768969 - 2.2420775429197073e-43im, 0.008587461859984503 - 1.961817850054744e-44im, 0.30266807239297794 + 0.0im]","[7.202457462757023, 0.006983343134239064, 0.016390107311787385, 0.0067626908600703466, 0.30266807239297794, 0.008591647124908914]","[282.38994652337726, 3.0471950475159955, 115.69377659226417]"
0.5,2,8,0,"Number[5.549820725949849 + 0.34120321806643006im, 0.006644064651100115 + 0.0006295398863241176im, 0.00976383651999703 + 0.0032606218067392613im, 0.0059399268780618575 + 9.074196555763348e-57im, 0.004403060013220071 - 1.305060893599705e-54im, 0.13300820606526437 + 0.0im]","[5.777242580065263, 0.014041029044421581, 0.00679781769742312, 0.005903480112731585, 0.13300820606526434, 0.004412981091838047]","[252.29456639556864, 4.233201412701678, 60.40387195701901]"
0.5,2,8,0,"Number[2.1171253481021273 - 0.7285739810870638im, 0.009164599096631358 - 0.0031276939567094313im, 0.009245654819441425 - 0.0028679965509744716im, 0.0033247954230114997 + 0.0im, 0.004702654828409977 - 1.870935297064537e-50im, 0.25957825181379524 + 0.0im]","[4.624384754270555, 0.014815644608255721, 0.015894798370162593, 0.0033228970972069283, 0.2595782518137953, 0.004702960954279804]","[185.55175375844766, 4.38701565561205, 103.94172781289471]"
0.5,2,5,1,"Number[0.01665703819089253, -0.1482620631282098, 0.13748379388887502, 0.014994976108239627, 0.00932543958463656, 0.22789109668938187]","[4.490838139824409, 0.013266673135031068, 0.005866460286727819, 0.00336047702014411, 0.2278910966893819, 0.009519297166684714]","[249.10244325323242, 3.7300285909395208, 145.4964888215119]"
0.5,3,8,1,"Number[2.8857295752190657, 0.010846681311827007, 0.010443565829999427, 0.005261638999044787, 0.003835479101708666, 0.20255889023857848]","[4.3509268772595755, 0.014602773374221452, 0.015284267616651394, 0.005264322958800906, 0.20255889023857848, 0.003835243526011973]","[227.92372561852613, 2.7851902726060422, 88.4544749003007]"
0.5,3,26,1,"Number[5.42257458119806, 0.0076341417368694575, 0.011594157024147523, 0.0040540295728736945, 0.010647008537429066, 0.23201306555121406]","[6.174933667838177, 0.015675450914639497, 0.009483111777206364, 0.004054113974571914, 0.2320130655512141, 0.01064694681666379]","[243.74393648849946, 5.2542864937297065, 56.81115469033264]"
0.5,3,14,1,"Number[5.780555025529049, 0.011911089786061717, 0.009529082328797848, 0.0067458386756263705, 0.004678498016967168, 0.15526679680008354]","[7.734848878286508, 0.01005499959079418, 0.016689036143287216, 0.006749540003130787, 0.15526679680008357, 0.0046768118104288025]","[157.94384284561986, 4.398796823232367, 55.011688216683666]"
0.5,3,11,1,"Number[7.028431294207721, 0.00802835245456948, 0.008554565835740453, 0.003386204933544909, 0.00974670034665999, 0.13400797589983912]","[7.599985815633058, 0.008763637029133239, 0.00906616569076206, 0.0033862233105399, 0.13400797589983918, 0.009746677047120855]","[288.9682054282737, 7.376063480425547, 65.76572883602375]"
0.5,3,1,1,"Number[3.3638737740181486, 0.009517471781153026, 0.01151134154678146, 0.002437131021326226, 0.006921193953608175, 0.12447975196582901]","[5.151234645695692, 0.016313936840029016, 0.015174512349950504, 0.002437131022248696, 0.12447975196582908, 0.006921193953242472]","[220.84184779227854, 4.001127702463744, 69.61617030099404]"
0.5,3,2,1,"Number[8.06885350510788, 0.01102486856634389, 0.006132673727628756, 0.0037098855020912076, 0.009994445775088987, 0.11982618220006655]","[9.197987389537285, 0.006168904273164115, 0.012891190269448625, 0.0037099375376168607, 0.11982618220006656, 0.00999441263053454]","[240.36918966944552, 5.368097361955103, 66.06112075495818]"
0.5,3,11,1,"Number[3.2946672819427114, 0.010580018106008112, 0.010600066459679794, 0.00580057410660476, 0.006665837665602487, 0.18706864261415343]","[5.340542980325046, 0.015293084546776482, 0.014144667970515713, 0.005819006216885712, 0.18706864261415346, 0.0066648881790198795]","[177.73373514253424, 3.9866708138049893, 128.48525620258812]"
0.5,3,26,1,"Number[4.2160269638846, 0.007361957310130191, 0.012791775161084672, 0.004975448034063206, 0.008472439622049804, 0.11108621700758732]","[7.555891064981269, 0.015059034309566809, 0.01156274684441869, 0.004980730626851717, 0.11108621700758739, 0.00847190174441972]","[151.20629424999925, 4.7906585550452885, 125.27924092725212]"
0.5,3,16,1,"Number[3.1121851042536584, 0.01139861399565302, 0.01004731535628904, 0.006869240677345309, 0.008543446391126697, 0.26354605015636123]","[4.300723126673467, 0.016516985330021872, 0.01361243106758778, 0.006970672545614051, 0.26354605015636123, 0.008541501207972781]","[156.82449349815232, 4.870047128237577, 149.19111642491913]"
0.5,3,13,1,"Number[3.60678678647627, 0.009133993124215116, 0.010179597663493219, 0.0032478384133244, 0.0097892656555586, 0.12414997183304606]","[4.395177959200054, 0.013455901150734717, 0.012004969228912948, 0.0032478467777474554, 0.12414997183304616, 0.00978925539328508]","[302.8542027236611, 6.873898046272283, 61.37509630447714]"
0.5,3,2,1,"Number[6.5737110214168055, 0.006713955572523146, 0.010889209007072752, 0.0028557442419011782, 0.008030692222246146, 0.12457226048599786]","[8.081216809446653, 0.01290732471535534, 0.009534598537166341, 0.0028557450745063107, 0.12457226048599793, 0.0080306912365696]","[263.5538407501559, 6.555006558752352, 61.601729068679624]"
0.5,3,5,1,"Number[4.717134348461532, 0.009861165319713957, 0.00938922612045474, 0.006136625961393652, 0.010160619151568828, 0.2683516820347295]","[7.383156028838533, 0.01164005913705276, 0.01387270954100154, 0.006151943403429248, 0.2683516820347295, 0.010156839185094982]","[281.22841209446915, 6.570943119317909, 106.23763524885354]"
0.5,3,22,1,"Number[5.5560538176523675, 0.011084247538831755, 0.007488426508284242, 0.0047657919176493195, 0.010909000963937139, 0.1618884400344654]","[7.847820429267969, 0.00773870072502485, 0.01416658595380535, 0.004768332903090571, 0.1618884400344654, 0.010908846057834013]","[173.62614869833635, 3.722850526873625, 111.88319160594119]"
0.5,3,11,1,"Number[5.6408428253250165, 0.008824822249075763, 0.009904452862664372, 0.0040759654747117595, 0.010119853928389037, 0.28255652498225925]","[8.31431905675473, 0.01696180219085479, 0.015079301427360803, 0.004076059494121131, 0.28255652498225925, 0.010119812542801376]","[360.6492092552652, 4.224422240799506, 58.806844261648116]"
0.5,3,2,1,"Number[6.3211538415854704, 0.005389477917951009, 0.012215370530735955, 0.004622626369424231, 0.004999811748907861, 0.15646764733464077]","[6.6627634315067095, 0.012844177572329266, 0.005810150722359206, 0.004622994652243624, 0.1564676473346408, 0.004999722881144494]","[156.58413913883805, 3.2916306801964312, 64.28244622828657]"
0.5,3,1,1,"Number[4.176121274096577, 0.011694759944068638, 0.009769863890158685, 0.0028682762066089672, 0.00578338692060888, 0.1549172941627697]","[5.562545508726375, 0.010379504195394048, 0.016386081395447498, 0.002868276827862266, 0.15491729416276978, 0.005783385906472481]","[155.02489634928148, 6.905068517717287, 52.72589503620368]"
0.5,3,9,1,"Number[5.932425462829511, 0.00980444306206, 0.006481855914596445, 0.004599209390117947, 0.005298209405983875, 0.20729159464145816]","[7.337644178663464, 0.00651799633858048, 0.011433510014773983, 0.004602446651844155, 0.2072915946414582, 0.00529808645477508]","[328.8688204341471, 3.035011154482181, 132.62798875929656]"
0.5,3,8,1,"Number[4.588817646080409, 0.005752609497180131, 0.012453206942740757, 0.003428205627560907, 0.005506140165988593, 0.2564932393619125]","[4.905102519488783, 0.013482859738463344, 0.006198374756648732, 0.003428250523240301, 0.2564932393619125, 0.005506128687471532]","[168.72110730924905, 4.0383406600905625, 87.75733227936954]"
0.5,3,7,1,"Number[3.6314919330760635, 0.010493863973044167, 0.01037361791396781, 0.005841962633701608, 0.006937952086068106, 0.2716877231523496]","[4.3471530287323645, 0.014816476967827166, 0.013597929502890613, 0.0058432216269773945, 0.2716877231523495, 0.006937606677288287]","[287.7831257746837, 3.319208673125047, 53.7206297854169]"
0.5,3,11,1,"Number[5.114718192549025, 0.00905797663884315, 0.009439574064283042, 0.005858359386487939, 0.006630084044602475, 0.1335751079634459]","[9.115755441183207, 0.01647374387464176, 0.013358255355707723, 0.005880312680413958, 0.1335751079634459, 0.006629301521498324]","[332.9435538255307, 3.7124955129046775, 132.69038068858356]"
0.5,4,64,0,"Number[4.026132200186823 + 0.21899896343406955im, 0.012598020856498946 - 0.0002273105717487798im, 0.005590003489174562 + 0.007272148179884471im, 0.028465896261476782 + 3.4848885556022394e-59im, 0.004426507271947262 - 5.974094666746696e-59im, 0.19033315979333304 + 0.0im]","[6.116768525088732, 0.006566262495729994, 0.016806066870573847, 0.0066437700501951105, 0.19033315979333296, 0.005714834302569249]","[367.04753690205746, 3.716928922288144, 94.77676988126078]"
0.5,4,64,0,"Number[1.0177040058067308 - 2.3284141498452957im, 0.014303501838454245 - 0.018506912869693314im, 0.0030553462532973497 + 0.015830538604535486im, 0.01841936625297652 + 5.714936956411375e-101im, 0.007288056836038506 + 8.572405434617062e-101im, 0.1307649874594074 + 0.0im]","[9.566292179910535, 0.013939877010180518, 0.011184398880818031, 0.005965403020956565, 0.1307649874594075, 0.007839347327325961]","[337.3328715903157, 5.8960059547639645, 149.6431921769526]"
0.5,4,8,1,"Number[1.3759716764929333, 0.03278517039766078, -0.016208749417585103, 0.005808838820669612, 0.00549807946889899, 0.2535661507845725]","[8.169031276976035, 0.008344111957866185, 0.013188793341139073, 0.005805799343471805, 0.25356615078457256, 0.00549846463843312]","[189.2774333352341, 5.792177992913649, 146.25683952250748]"
0.5,4,10,1,"Number[0.7932772969260686, 0.03143715038595029, -0.016038291452641292, 0.0184580705115522, 0.010841570528791377, 0.14342967014657707]","[6.781433272703616, 0.012919830524514592, 0.014099350490373527, 0.007013149403590872, 0.14342967014657712, 0.011145455147235327]","[160.5016950329236, 6.263768586573862, 144.31229618301373]"
0.5,4,13,1,"Number[4.421108401647833, -0.004025636178602813, 0.027325152488998233, 0.03812983217932865, -0.005653976258088494, 0.2833670431667508]","[9.169850254930099, 0.01200521438591489, 0.01513548330233187, 0.006886286595706139, 0.2833670431667508, 0.006470863137964555]","[139.10646053363874, 6.49458337911069, 67.97824987826114]"
