sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
55,0.2,2,2,1,2,"(b = 7.443111276345523, c_ea = 0.009454649664247703, c_el = 0.013642550274332216, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.61778637828785, c_el = 0.013495987056713597, c_ea = 0.009732535134298656, c_pa = 0.2214355920339632, mu_l = 0.005312946435824635, mu_a = 0.0062340954704486196)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.443111276345523, 0.009454649664247703, 0.013642550274332216], [1.0550146523972517, 0.06686572159013725, -0.018496586618708375]]","[[0.032336866850381625, 0.12082703936757609], [0.005255895576929336, 0.007322031220211111]]",[[0.22143559203396318]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
56,0.2,2,2,1,2,"(b = 5.396281274085139, c_ea = 0.009566070386431395, c_el = 0.013699930710678132, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 5.482930963056979, c_el = 0.01353146773301274, c_ea = 0.009769282937918991, c_pa = 0.20706807963247564, mu_l = 0.0038776377360931003, mu_a = 0.00727358622946544)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[5.396281274085139, 0.009566070386431395, 0.013699930710678132], [0.44187323254894945, -0.035184079153061654, 0.04834264833522938]]","[[0.034060984328785425, 0.1366973110929459], [0.003726242658991772, 0.008112608801609142]]",[[0.2070680796324756]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
57,0.2,2,2,1,2,"(b = 7.54628541973566, c_ea = 0.010274188941355584, c_el = 0.013323196864244252, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.710926442411455, c_el = 0.013183684469980032, c_ea = 0.010513847675784964, c_pa = 0.24421825245980142, mu_l = 0.0042410676744374905, mu_a = 0.00704305115327058)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.54628541973566, 0.010274188941355584, 0.013323196864244252], [0.21617653118671176, 0.11936897897595827, -0.05435294360993348]]","[[0.03282503940424621, 0.12364667434891922], [0.0041457503663945, 0.00780329282625427]]",[[0.24421825245980158]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
58,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.619673666606463, c_el = 0.013993058833703527, c_ea = 0.012446782771054266, c_pa = 0.22717216960987077, mu_l = 0.003953456828892638, mu_a = 0.008042465431385286)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[2.2398930449534, -1.6601500975703253e-5, 0.024141831819568395], [5.328970000175109, 0.010216214983480172, 0.015758476512106403]]","[[0.033538946721743984, 0.13170493475920014], [0.0038255701543595186, 0.008824617502020729]]",[[0.2271721696098708]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
59,0.2,2,2,1,2,"(b = 6.850674821268473, c_ea = 0.01020416323199492, c_el = 0.014045029472952815, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.222209906770361, c_el = 0.013685263142070435, c_ea = 0.01076460708038791, c_pa = 0.19592838149618144, mu_l = 0.004337510026334425, mu_a = 0.007103178095220925)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[6.850674821268473, 0.01020416323199492, 0.014045029472952815], [0.09985311236212951, -0.11225068134942053, 0.09878435305798261]]","[[0.00421191521043403, 0.00798188248633422], [0.033885100378998494, 0.1360095561427982]]",[[0.1959283814961812]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
60,0.2,2,4,1,2,"(b = 6.371162678299745, c_ea = 0.013055688455556165, c_el = 0.010402875813223746, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.3707728448045975, c_el = 0.010402731352123017, c_ea = 0.013055057183065214, c_pa = 0.24347729065282436, mu_l = 0.004842408316122171, mu_a = 0.006495254943988455)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[10.688919744557593, 0.018650163945065145, 0.010524291800252192], [9.40101561307943, 0.016483624632942437, 0.014893343557556643], [6.371162678299745, 0.013055688455556165, 0.010402875813223746], [0.15767188015898012, -0.07241376494038965, 0.08301309889633891]]","[[0.032262610322357985, 0.11887064324948145], [0.004777456328977545, 0.0073852143554591024]]",[[0.2434772906528244]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
61,0.2,2,4,1,2,"(b = 7.705888941047031, c_ea = 0.011013235155914935, c_el = 0.01048779726400959, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.730422081988585, c_el = 0.010486004636377201, c_ea = 0.011052319624091063, c_pa = 0.20808796053168527, mu_l = 0.005309133438367962, mu_a = 0.006188258301027882)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[14.083780364257796, 0.01633700200216013, 0.014796562136291195], [16.67307418942773, 0.019343575602524917, 0.010799872652798487], [7.705888941047031, 0.011013235155914935, 0.01048779726400959], [2.0977307219083823, 0.05397569168153646, -0.013016720023140459]]","[[0.005245617827811382, 0.007289975248504154], [0.0326529982175446, 0.12421232534423092]]",[[0.2080879605316852]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
62,0.2,2,2,1,2,"(b = 7.491412703778743, c_ea = 0.010909345244974555, c_el = 0.012911664938177215, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.599980006678881, c_el = 0.012806777019397309, c_ea = 0.011066480997777906, c_pa = 0.18578802805236055, mu_l = 0.004138041804452849, mu_a = 0.008383295044334813)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.491412703778743, 0.010909345244974555, 0.012911664938177215], [0.01044253601280975, -0.4075650136726151, 0.3034597476362803]]","[[0.03436819589310855, 0.142282636556], [0.00398761788508217, 0.009280766955864638]]",[[0.18578802805236042]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
63,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.354313502833698, c_el = 0.014070715623157152, c_ea = 0.009664947047047713, c_pa = 0.22831722607646487, mu_l = 0.005335498343835588, mu_a = 0.008132435752173145)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[6.947993795091052, 0.00902900532030899, 0.014396415259236198], [0.535907729510329, 0.08408700424394445, -0.028947311381028552]]","[[0.0052818026656867335, 0.009223817312952097], [0.03222872613634104, 0.12162526947283024]]",[[0.22831722607646482]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
64,0.2,2,2,1,2,"(b = 6.091344345958061, c_ea = 0.011372785627130516, c_el = 0.012443511267131125, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.133505615654481, c_el = 0.012382672545982102, c_ea = 0.011448028525850359, c_pa = 0.20627407906579687, mu_l = 0.004099261875476656, mu_a = 0.006863853587975679)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[0.46344450993937086, -0.03306071467296016, 0.04902454756652424], [6.091344345958061, 0.011372785627130516, 0.012443511267131125]]","[[0.03385362477567424, 0.13462506275799602], [0.003964936584563036, 0.007702167100332176]]",[[0.2062740790657968]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
65,0.2,2,4,1,2,"(b = 5.524363286259884, c_ea = 0.011811967665322455, c_el = 0.01005787323666665, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 5.5317608607620565, c_el = 0.010059514761883773, c_ea = 0.011826316100355274, c_pa = 0.23959437557733287, mu_l = 0.0038095884188061474, mu_a = 0.006799758463452955)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[11.154315859698064, 0.01952487604535199, 0.010021406911348585], [9.857471540093872, 0.01713985132692268, 0.014727013437259205], [0.25740703167624307, -0.051553965796676746, 0.06796735094405736], [5.524363286259884, 0.011811967665322455, 0.01005787323666665]]","[[0.0333304139264362, 0.1276077737894113], [0.003682036636688324, 0.007548027464756009]]",[[0.23959437557733282]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
66,0.2,2,4,1,2,"(b = 6.353937918867113, c_ea = 0.011873803348790542, c_el = 0.010616026206318583, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.355528401078672, c_el = 0.010615633699732167, c_ea = 0.011877287618004079, c_pa = 0.22622713169616435, mu_l = 0.0040619320593726594, mu_a = 0.006687020213058579)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[6.353937918867113, 0.011873803348790542, 0.010616026206318583], [12.075087266626928, 0.01867091901068667, 0.010957985417349441], [10.791943879086984, 0.01676615100688749, 0.014389359354062782], [0.07254945971774976, -0.12674241523221141, 0.12299418743234747]]","[[0.033406227940832624, 0.1292041716993813], [0.003941654977569086, 0.007472602129376155]]",[[0.2262271316961644]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
67,0.2,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 5.767862385117513, c_el = 0.013951690479028809, c_ea = 0.013845346318757019, c_pa = 0.16475553233938542, mu_l = 0.004727514876624922, mu_a = 0.008749235575236661)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))",Vector{Float64}[],"[[0.004603227017097288, 0.009754568837683008], [0.03432955537320326, 0.14408507037080964]]",[[0.1647555323393856]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
68,0.2,2,2,1,2,"(b = 7.229811406051427, c_ea = 0.012687244907732641, c_el = 0.012828925417989991, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.366469539406772, c_el = 0.012560995846473402, c_ea = 0.012893184584760914, c_pa = 0.17233201880706808, mu_l = 0.004776537687937827, mu_a = 0.0075245312570166485)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.229811406051427, 0.012687244907732641, 0.012828925417989991], [0.6826294738806336, -0.02376227800193183, 0.04218106227437972]]","[[0.034052032558252794, 0.1397607320419118], [0.004662129490101299, 0.008521243862385525]]",[[0.172332018807068]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
69,0.2,2,2,1,2,"(b = 7.077474963939251, c_ea = 0.011436154456792576, c_el = 0.01170951187056499, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.083968319724722, c_el = 0.011699138867802682, c_ea = 0.011448815481126754, c_pa = 0.1772937584565053, mu_l = 0.004435570400097863, mu_a = 0.006156442626529422)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.077474963939251, 0.011436154456792576, 0.01170951187056499], [0.00940024434166173, -0.4157921641605084, 0.324508644650105]]","[[0.004301872645695575, 0.0070888996536252295], [0.034199902947107466, 0.13904507834438712]]",[[0.1772937584565052]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
70,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.976001078755474, c_el = 0.012106921284881719, c_ea = 0.01380427910656808, c_pa = 0.2102607541151145, mu_l = 0.004106974846334458, mu_a = 0.007727259574722143)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.043159748556684, 0.01387847135691648, 0.012389013075801612], [1.5119757467888097, -0.005202238377823897, 0.029726221116344258]]","[[0.0039762767473669365, 0.008556487012496972], [0.03378526216020995, 0.13472538755088384]]",[[0.21026075411511438]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
71,0.2,2,2,1,2,"(b = 7.402174205027614, c_ea = 0.009920477714891083, c_el = 0.014103897131656802, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.805741275260929, c_el = 0.013764029652194715, c_ea = 0.01049090965761454, c_pa = 0.17062535076301333, mu_l = 0.004678315478283206, mu_a = 0.007200996449983233)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[0.007569532661931491, 0.5420805927420452, -0.3290311525210663], [7.402174205027614, 0.009920477714891083, 0.014103897131656802]]","[[0.034172276262976614, 0.14053549391647108], [0.004556067293396219, 0.008182769810804421]]",[[0.1706253507630132]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
72,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.821895021545129, c_el = 0.014399283005362348, c_ea = 0.00951815268164519, c_pa = 0.24528738228032904, mu_l = 0.005519241881442724, mu_a = 0.008478426442568777)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[1.0885349744644301, 0.06676474467509423, -0.01719849848554191], [7.179107864773926, 0.008567969449114915, 0.014853679227123957]]","[[0.031675072169915476, 0.11662348344579676], [0.0054774693950160646, 0.00964029505362143]]",[[0.24528738228032881]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
73,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.230274975395505, c_el = 0.014289562803423372, c_ea = 0.012065192755967444, c_pa = 0.18254268075398764, mu_l = 0.003912163219605428, mu_a = 0.008896600249426657)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[5.532392016533462, 0.009290204655987807, 0.016341994534994214], [2.158229172931866, -0.002325377965034005, 0.025430916086980084]]","[[0.03468226636336395, 0.14577242909244356], [0.003738846164694799, 0.009812559843199625]]",[[0.1825426807539876]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
74,0.2,2,2,1,2,"(b = 5.631678360338509, c_ea = 0.01255085172306127, c_el = 0.013926668190500414, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.029768252406591, c_el = 0.013075870220029718, c_ea = 0.01326680599407792, c_pa = 0.22240592367667833, mu_l = 0.003941017777778725, mu_a = 0.007388015007336813)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[2.431322678619599, 0.003201764968253436, 0.0227408439376911], [5.631678360338509, 0.01255085172306127, 0.013926668190500414]]","[[0.03363877043349881, 0.13214893738418504], [0.003808417114937186, 0.008181988179469565]]",[[0.2224059236766784]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
75,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.165773778275607, c_el = 0.013657299497313685, c_ea = 0.013615673009783358, c_pa = 0.18531686962814425, mu_l = 0.0049027248350994495, mu_a = 0.007219332277565733)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[2.4729959798589456, 0.0017357690463995577, 0.02322778813351941], [5.326985992120662, 0.010561145565220836, 0.016153415989911834]]","[[0.03361154960703098, 0.1347601036842024], [0.004805689156855507, 0.008219569766300087]]",[[0.1853168696281444]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
76,0.2,2,2,1,2,"(b = 7.347808199372141, c_ea = 0.009586332908577286, c_el = 0.014372668013073459, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.8293785198386345, c_el = 0.01397039142819017, c_ea = 0.01027057272606596, c_pa = 0.2173148168952591, mu_l = 0.003946854339878891, mu_a = 0.007272749227218933)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_l = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.347808199372141, 0.009586332908577286, 0.014372668013073459], [0.004824826528437913, 0.6786820240136431, -0.4147564273636647]]","[[0.0038103181779102708, 0.008080431979763894], [0.03375025630094751, 0.13333269275858214]]",[[0.21731481689525922]],"[0.8501884875949144, 1.105097261639328, 0.9528521225313553]"
