sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
58,0.2,2,4,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.2338894444072172, c_pa = 0.0, mu_a = 0.0)","(b = 6.779647127546001, c_el = 0.00972738363055078, c_ea = 0.009291651303020081, c_pa = 0.003920165229660274, mu_l = 0.23388944440721723, mu_a = 0.006500932786847585)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[17.74332340576476, 0.018201381015320223, 0.014270719088115011], [20.242393869259804, 0.022328716124471015, 0.009199409393435137], [3.8338899902886774, 0.04733389868468697, -0.008291349484533254], [6.328392973911407, 0.008499610424328157, 0.009675194203662198]]","[[0.0036189560533848534, 0.00781499511085652], [0.037353762658886326, 0.17557021260990202]]",[[0.2338894444072172]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
59,0.2,2,2,1,2,"(b = 5.481399533927352, c_ea = 0.009547216458381347, c_el = 0.011415130373283441, mu_l = 0.1809255521679308, c_pa = 0.0, mu_a = 0.0)","(b = 5.54986901658364, c_el = 0.011393199834919761, c_ea = 0.00972652768303467, c_pa = 0.004324721470299174, mu_l = 0.18092555216793066, mu_a = 0.00795068639216849)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[5.481399533927352, 0.009547216458381347, 0.011415130373283441], [0.028218653561611844, 0.27315924334087627, -0.17093620850092572]]","[[0.003979908661701746, 0.0094676155947787], [0.03861662823802221, 0.19539511836967577]]",[[0.1809255521679308]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
60,0.2,2,2,1,2,"(b = 7.7058026537535715, c_ea = 0.00988634855457476, c_el = 0.01111124907025247, mu_l = 0.2083146972334576, c_pa = 0.0, mu_a = 0.0)","(b = 7.781609186815229, c_el = 0.011095244191816471, c_ea = 0.010025903022836662, c_pa = 0.0038247062982721316, mu_l = 0.2083146972334577, mu_a = 0.007133973612216065)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.7058026537535715, 0.00988634855457476, 0.01111124907025247], [1.6471364468396268, 0.06110378665826585, -0.017205624623129204]]","[[0.038247152528961555, 0.1878504183998171], [0.003462099502687559, 0.00863769183136778]]",[[0.2083146972334576]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
61,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1810142944484912, c_pa = 0.0, mu_a = 0.0)","(b = 7.706600132015593, c_el = 0.013033872529593305, c_ea = 0.009266752432348507, c_pa = 0.005105635442066112, mu_l = 0.18101429444849132, mu_a = 0.008587481384533437)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[7.708370300297386, 0.00919998693470739, 0.013090350642147381], [1.6876208832093338, 0.05980433912189432, -0.013959427407775676]]","[[0.0048580589571766905, 0.010041212490762232], [0.0378738088585018, 0.18835479269307787]]",[[0.1810142944484912]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
62,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.1884657211428332, c_pa = 0.0, mu_a = 0.0)","(b = 5.408608447806943, c_el = 0.013074766743937725, c_ea = 0.009248701357929774, c_pa = 0.004263348561996312, mu_l = 0.1884657211428333, mu_a = 0.0077543752760715935)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[5.4062428962427065, 0.009170458659123908, 0.013135652179422698], [0.04728609258859519, -0.16498707775346827, 0.1367405297281205]]","[[0.003924460891530832, 0.009242048710071255], [0.03843986000896023, 0.192567801596307]]",[[0.1884657211428332]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
63,0.2,2,2,1,2,"(b = 7.700353923317957, c_ea = 0.013496775470133004, c_el = 0.011766299814317113, mu_l = 0.1758804952398192, c_pa = 0.005222830327377575, mu_a = 0.009038848764064902)","(b = 7.7122431706036, c_el = 0.011694799136636054, c_ea = 0.013519134601644577, c_pa = 0.0054418124960571475, mu_l = 0.1758804952398191, mu_a = 0.007521421740487938)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[0.19664611912043178, -0.06769602657266041, 0.0751779536893408], [7.700353923317957, 0.013496775470133004, 0.011766299814317113]]","[[0.005222830327377575, 0.009038848764064902], [0.0376523915396824, 0.1853178462656973]]",[[0.1758804952398192]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
64,0.2,2,2,1,2,"(b = 6.831547274051648, c_ea = 0.009515413490582405, c_el = 0.012170653080725723, mu_l = 0.2369352417744656, c_pa = 0.0, mu_a = 0.0)","(b = 6.821889699061764, c_el = 0.012146989429998395, c_ea = 0.009556798517112029, c_pa = 0.005149658925803797, mu_l = 0.23693524177446545, mu_a = 0.008804265161711594)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[1.8295020314212151, 0.055898864871428054, -0.012341668652469903], [6.831547274051648, 0.009515413490582405, 0.012170653080725723]]","[[0.036172263097062805, 0.16654691206025526], [0.00498188236286902, 0.010067423873560235]]",[[0.2369352417744656]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
65,0.2,2,4,1,2,"(b = 6.7661897053550755, c_ea = 0.012025971791447279, c_el = 0.010245257592739187, mu_l = 0.2145146509973844, c_pa = 0.0, mu_a = 0.0)","(b = 6.7758102790518, c_el = 0.010245217211316346, c_ea = 0.012042050701033152, c_pa = 0.0037951796782137105, mu_l = 0.2145146509973845, mu_a = 0.008930431951834825)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[13.604231741320424, 0.01957296159861854, 0.010353303812144742], [11.829213421124814, 0.017025060380053213, 0.014743069484209377], [6.7661897053550755, 0.012025971791447279, 0.010245257592739187], [0.046282267482924105, -0.1766180043317799, 0.1620780053936338]]","[[0.0034388307464507666, 0.010410514975480088], [0.038168736253343175, 0.18847970459811672]]",[[0.2145146509973844]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
66,0.2,2,4,1,2,"(b = 6.842943610242585, c_ea = 0.011979347071549035, c_el = 0.010465573445211875, mu_l = 0.21574373566725522, c_pa = 0.0, mu_a = 0.0)","(b = 6.849394554762105, c_el = 0.010464803084138694, c_ea = 0.011990951803682696, c_pa = 0.0041012326694016416, mu_l = 0.21574373566725508, mu_a = 0.008346152423998788)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[13.579314648522677, 0.01929162241623415, 0.01074548611872938], [0.005074505823146282, -0.5808009293213509, 0.46520130039976837], [11.981721223377704, 0.017097701857757226, 0.014450588219121832], [6.842943610242585, 0.011979347071549035, 0.010465573445211875]]","[[0.003790035915031895, 0.009719806842347268], [0.03780217175068981, 0.18398167568536594]]",[[0.21574373566725522]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
67,0.2,2,2,1,2,"(b = 6.267263282466935, c_ea = 0.0121206432259168, c_el = 0.01266977611529611, mu_l = 0.1704941900641924, c_pa = 0.0, mu_a = 0.0)","(b = 6.3564813565826705, c_el = 0.01253765570750005, c_ea = 0.012269984781017897, c_pa = 0.004188483991244433, mu_l = 0.1704941900641924, mu_a = 0.008238772773860599)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[6.267263282466935, 0.0121206432259168, 0.01266977611529611], [1.1018008231154373, -0.011912744865910856, 0.03407747166704872]]","[[0.0038028708153005322, 0.009860218561867322], [0.03908378427557364, 0.2017366188115678]]",[[0.1704941900641924]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
68,0.2,2,2,1,2,"(b = 7.581378744539171, c_ea = 0.010644539796456458, c_el = 0.01275963940937882, mu_l = 0.194232335096852, c_pa = 0.003974489519195699, mu_a = 0.00893879485158238)","(b = 7.631043864055577, c_el = 0.012700299184178084, c_ea = 0.010730893803668328, c_pa = 0.004297711791934216, mu_l = 0.19423233509685198, mu_a = 0.007493021474540876)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[0.08135685555248375, 0.18336567051238079, -0.09901108272532994], [7.581378744539171, 0.010644539796456458, 0.01275963940937882]]","[[0.03821927505906391, 0.18940584117587775], [0.003974489519195699, 0.00893879485158238]]",[[0.194232335096852]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
69,0.2,2,4,1,2,"(b = 6.5040982384080595, c_ea = 0.013283396080365618, c_el = 0.010247483094639373, mu_l = 0.190251373921104, c_pa = 0.004541373944420445, mu_a = 0.008428113903041016)","(b = 6.504064261642443, c_el = 0.010247477648150543, c_ea = 0.013283340414402392, c_pa = 0.004807037042495439, mu_l = 0.190251373921104, mu_a = 0.00702545343047214)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[9.750714643803565, 0.01681677383084147, 0.01495897338380656], [0.3887567187661051, -0.03843737540695546, 0.057387032152348784], [6.5040982384080595, 0.013283396080365618, 0.010247483094639373], [11.129627134081407, 0.019093153897803243, 0.010320229287928471]]","[[0.004541373944420445, 0.008428113903041016], [0.03781653647975192, 0.18511454010567885]]",[[0.190251373921104]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
70,0.2,2,2,1,2,"(b = 6.561000955893548, c_ea = 0.010821734642373534, c_el = 0.011731975823190579, mu_l = 0.2374398656256872, c_pa = 0.0, mu_a = 0.0)","(b = 6.561194049434063, c_el = 0.011723332094869561, c_ea = 0.010837783018089103, c_pa = 0.0038350755031564695, mu_l = 0.23743986562568742, mu_a = 0.0067245520558318565)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[0.006350529247569096, 0.5607076408962061, -0.37378986628729965], [6.561000955893548, 0.010821734642373534, 0.011731975823190579]]","[[0.003528836439570971, 0.008043593059354632], [0.03734086741788653, 0.1753351835726833]]",[[0.2374398656256872]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
71,0.2,2,2,1,2,"(b = 6.360592408365287, c_ea = 0.012358684919821129, c_el = 0.013435592536729584, mu_l = 0.22162501600265638, c_pa = 0.005438880351707515, mu_a = 0.007876405270681659)","(b = 6.689981525262186, c_el = 0.013006601303234047, c_ea = 0.012882907727065112, c_pa = 0.005587812569764235, mu_l = 0.22162501600265627, mu_a = 0.006457726693482659)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[0.5119677479189835, -0.028723299005289003, 0.0450239981734591], [6.360592408365287, 0.012358684919821129, 0.013435592536729584]]","[[0.005438880351707515, 0.007876405270681659], [0.03610398834023063, 0.16462151404459877]]",[[0.22162501600265638]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
72,0.2,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.2332410357085544, c_pa = 0.003823080236292583, mu_a = 0.008292969073677006)","(b = 7.5037017195353215, c_el = 0.01371073427367997, c_ea = 0.012894987053408653, c_pa = 0.004102722670136603, mu_l = 0.23324103570855423, mu_a = 0.0070183128958228235)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[6.423629112536282, 0.011293365635992406, 0.014955998377215004], [1.3552484988564715, -0.009433304027204957, 0.030983251831271406]]","[[0.0372163952548106, 0.1748925275615837], [0.003823080236292583, 0.008292969073677006]]",[[0.2332410357085544]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
73,0.2,2,4,1,2,"(b = 6.194644118187428, c_ea = 0.011524108553333976, c_el = 0.009730749112663438, mu_l = 0.1900954285957068, c_pa = 0.0, mu_a = 0.0)","(b = 6.236132663061286, c_el = 0.009741449748454253, c_ea = 0.011594912138062512, c_pa = 0.0039294130414987425, mu_l = 0.1900954285957067, mu_a = 0.0070009648322287826)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[13.840972846411187, 0.020511072629378943, 0.009550146473901863], [11.974339122003801, 0.01741340482602116, 0.014940874925103481], [6.194644118187428, 0.011524108553333976, 0.009730749112663438], [0.043125898424354554, -0.18371008475183737, 0.17085894974404123]]","[[0.0035459201617938467, 0.008583958638993281], [0.038689569404415564, 0.19414478907205546]]",[[0.1900954285957068]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
74,0.2,2,2,1,2,"(b = 6.249636427352493, c_ea = 0.012489263786716621, c_el = 0.013975594131160526, mu_l = 0.2203492813095632, c_pa = 0.0, mu_a = 0.0)","(b = 6.738892670714925, c_el = 0.013175192289817578, c_ea = 0.013276424030202351, c_pa = 0.0039010742391300374, mu_l = 0.22034928130956316, mu_a = 0.008757872927700625)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[6.249636427352493, 0.012489263786716621, 0.013975594131160526], [2.0809255208287527, -0.0004663832975634405, 0.02538931961939195]]","[[0.03787939686413629, 0.18475892539383795], [0.0035709636267973527, 0.010163279007488101]]",[[0.2203492813095632]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
75,0.2,2,4,1,2,"(b = 6.791784857328348, c_ea = 0.013526997660991824, c_el = 0.011236806871036339, mu_l = 0.22484766023369163, c_pa = 0.005336044652195599, mu_a = 0.008974959895132072)","(b = 6.793058751676149, c_el = 0.011215069134435963, c_ea = 0.013530884736081342, c_pa = 0.005489590626846333, mu_l = 0.22484766023369146, mu_a = 0.007594188872607598)","(b = RealInterval{Float64}(5.2784, 7.917599999999999), c_el = RealInterval{Float64}(0.009672, 0.014508), c_ea = RealInterval{Float64}(0.00924, 0.013859999999999999), c_pa = RealInterval{Float64}(0.0037600000000000003, 0.00564), mu_l = RealInterval{Float64}(0.1644, 0.24659999999999999), mu_a = RealInterval{Float64}(0.0061032000000000005, 0.0091548))","[[10.130565527973355, 0.01759527620593147, 0.012145959768228382], [6.791784857328348, 0.013526997660991824, 0.011236806871036339], [0.19361739649779944, -0.06303221440404963, 0.07342018768391143], [9.6911521080304, 0.016929537856693582, 0.013604689284303527]]","[[0.005336044652195599, 0.008974959895132072], [0.036152510479553784, 0.16608641765958496]]",[[0.22484766023369163]],"[0.845115782666048, 1.1378870135961554, 1.1460841477468362]"
